gene	utrprism_percentile	sequence_only_percentile	full_model_zero_coverage_percentile	miranda_score_max_percentile	targetscan_score_percentile	mirdb_score_percentile	wt_expression	ko_expression	rna_derepression	wt_exon	ko_exon	wt_intron	ko_intron	stability_derepression	protein_derepression	protein_change_fdr	published_stabilized_target	ago_3utr_motif	ago_3utr_ko_depleted	ago_3utr_canonical	ago_3utr_direct
Rspo1	0.704225352112676	0.6901408450704225	0.8450704225352113	0.2464788732394366			4.901112439600144	3.3983422811890165	-0.4240270678538984	4.954523160698959	3.3735806910119703	0.741737559001003	4.952098925718155	-2.218042316475906			0	0	0	0	0
Samd4	0.6517412935323383	0.3333333333333333	0.2189054726368159	0.9701492537313432		0.4	73.1242954678445	72.74935094931116	-0.0073161346845184	73.81108193692181	72.14613913732273	79.4387521724755	49.50934488546352	0.6388700928627438			0	0	0	0	0
Sap30bp	0.5373134328358209	0.308457711442786	0.4228855721393035	0.0273631840796019			1698.2338162872163	1722.29385770292	0.0202843497923728	1718.3337560057792	1709.2302193382611	384.2282217462045	387.5557255816208	-0.0200672054455039	-0.051263554647323	0.750132961857671	0	0	0	0	0
Scg3	0.7562189054726368	0.9104477611940298	0.9402985074626866	0.1169154228855721			0.3608324558427889	0.2662051868860052	-0.1039782442434624	0.3634503515131412	0.2650911150132712	0.3821774391509652	0.0	0.3589219638404077			0	0	0	0	0
Sdc3	0.0895522388059701	0.0049751243781094	1.0	0.6268656716417911			2004.5555757036077	2094.0222637482343	0.0629636304385597	2025.0294624211729	2077.5024600266647	41.1403940037639	43.153348457749495	-0.0304297470001792			0	0	0	0	0
Sde2	0.8309859154929577	0.8028169014084507	0.5070422535211268	0.2957746478873239													0	0	0	0	0
Sergef	0.2112676056338028	0.1971830985915492	0.2816901408450704	0.676056338028169			169.85276468378987	214.7171077874192	0.3363870030769532	171.85403280268542	213.0485070743973	119.19948893329808	147.0689211002034	0.0075454139385763	-0.054706587860875	0.708337126209736	0	0	0	0	0
Sfpq	0.9850746268656716	0.8955223880597015	0.8805970149253731	0.2412935323383084			18820.129808867467	18132.094027876945	-0.0537281224498432	19034.47449155753	17994.69399129771	15162.772993004675	14325.181274980165	0.0009358697307388	0.0036250723636779	0.984043087777376	0	0	0	0	0
Sh2b1	0.9054726368159204	0.6915422885572139	0.7213930348258707	0.4552238805970149			1655.594025684215	1704.372083703416	0.041866454698213	1674.549137178151	1691.3182553197428	1167.4186231879487	1184.9344126339374	-0.0071000566551602	-0.0049801228241809	0.976368287774469	0	0	0	0	0
Sh2d7	0.2935323383084577	0.373134328358209	0.4029850746268656	0.5522388059701493			0.0	0.0	0.0								0	0	0	0	0
Sh3bp5l	0.2358490566037736	0.0943396226415094	0.2358490566037736	0.330188679245283			2283.391615395869	1912.2615098070653	-0.2557759158068328	2309.3938195834944	1897.750286236852	386.72800611358	354.15496070032606	-0.156492295802778	-0.0873868628720465	0.502997725657326	0	0	0	0	0
Sla2	0.7164179104477612	0.582089552238806	0.6368159203980099	0.6268656716417911			115.2628319322477	113.8783409107213	-0.017283136485546	116.71683189522246	113.02868134602488	26.187074613928328	14.794925439899965	0.7375359225745189			0	0	0	0	0
Slc16a14	0.2039800995024875	0.5522388059701493	0.2835820895522388	0.9776119402985076			1.1677943732715856	1.1481323440741509	-0.0131450370306718	1.1822894578083032	1.1383306676015803	2.2478299963039365	4.105293887401363	-0.6818754008201815			0	0	0	0	0
Slc25a25	0.4788732394366197	0.2394366197183098	0.1971830985915492	0.7253521126760564			683.0000037343351	549.2194181360295	-0.3139892773862121	690.4177568248289	544.9897314200779	78.01392943878749	97.27770257085932	-0.6554409593729584	-0.195783717013149	0.273417480776459	0	1	0	0	0
Slc35b4	0.2547169811320754	0.1415094339622641	0.1132075471698113	0.2594339622641509			1489.637532296553	1542.3757664678888	0.0501598679600801	1506.28635810511	1530.7246676904583	155.65840755249403	166.09512718735994	-0.0698440020897783			0	0	0	0	0
Slc35d3	0.945273631840796	0.9253731343283582	0.9850746268656716	0.9353233830845772			152.24088945496294	156.8628393985856	0.0428702988698457	154.18504194189305	155.6990492428085	46.49629061733312	36.702659178613054	0.3471554864142887			0	0	0	0	0
Slc35f1	0.3098591549295774	0.3380281690140845	0.3943661971830985	0.3943661971830985			1.3442923861863416	0.0	-1.2291525176246965	1.3665210986342122	0.0	2.269444442069211	1.0481356275729157	-0.5680335305581248			0	0	0	0	0
Slc36a1	0.3333333333333333	0.3482587064676617	0.099502487562189	0.5895522388059702			1175.9527289068976	1121.0030919339536	-0.0689797255553142	1187.701609810203	1111.7966368511086	189.1343299591155	164.02016781409893	0.1091800425238339			0	0	0	0	0
Slc4a3	0.1492537313432835	0.0746268656716417	0.2388059701492537	0.8159203980099502			14.380977974777082	13.617982137599403	-0.073403061871616	14.513166579695644	13.488895631772015	1.1012976788510411	2.3755452864146283	-0.7823855873519765	0.135172878268571	0.330958833127254	0	0	0	0	0
Slc4a8	0.0497512437810945	0.0547263681592039	0.1243781094527363	0.8159203980099502			14.524906877300715	10.261263076121208	-0.4632159639704724	14.6847056056978	10.1796891927532	6.091218833578863	0.469449138563729	1.7822798232467691			0	0	0	0	0
Slc5a3	0.0845070422535211	0.1267605633802817	0.0704225352112676	0.7816901408450704			238.4778947465284	233.4462311990621	-0.0306354052133399	241.0436095153012	231.64474842832445	36.15310107989438	48.86742610685432	-0.4817534899281927	0.226909044984871	0.323251181416024	0	0	0	0	0
Slc7a11	0.2676056338028169	0.1408450704225352	0.4507042253521127	0.8380281690140845	0.6363636363636364	0.8235294117647058	58.98069949728275	19.239335672612707	-1.5673364106732033	59.7362048265313	19.095330502619817	10.81583625379342	2.940081978625823	-0.0112722716897932			0	0	0	0	0
Slco2a1	0.330188679245283	0.0660377358490566	0.1698113207547169	0.8584905660377359			406.0208090109269	398.0490406741058	-0.0285364987213471	409.324394651984	394.4653446850991	110.4310560103888	113.03324352325858	-0.086516750739169	-0.211053396152448	0.482981534234385	0	0	0	0	0
Slco5a1	0.0754716981132075	0.4056603773584906	0.2452830188679245	0.7971698113207547			1.9122595367500477	1.9840047502288607	0.0351108998614759	1.9322634702238437	1.9701589083971192	13.60655106117479	4.242508595075578	1.496811719603604			0	0	0	0	0
Slfn3	0.4056603773584906	0.5849056603773585	0.3962264150943396	0.4056603773584906			771.8032090601247	619.2839500645126	-0.3171722895144639	780.6401387513844	614.459600623493	160.5338588474329	134.3610342004295	-0.0898162932260889			0	0	0	0	0
Sltm	0.981132075471698	0.9905660377358492	1.0	0.0613207547169811			4223.309633766086	3937.5012769465866	-0.1010688418677099	4272.600883310931	3907.7400173021274	1758.6916909970932	1559.1536873025127	0.0448859793188299	-0.180485248934796	0.156791134342146	0	0	0	0	0
Son	0.8962264150943396	0.7358490566037735	0.8207547169811321	0.9150943396226416			23702.71034538005	25172.77131124389	0.0868084623975799	23980.41075526143	24981.55868084597	3508.6296301050866	3179.8621325257423	0.2009056614346226	0.108894085334329	0.308107094494014	0	0	0	0	0
Spaar	0.1890547263681592	0.5621890547263682	0.3781094527363184	0.4552238805970149													0	0	0	0	0
Spast	0.4622641509433962	0.5377358490566038	0.5471698113207547	0.4669811320754717			1657.461306747314	1890.159714586312	0.1894258554509058	1676.261667417415	1875.7020702934865	289.0603833069506	291.0101740758359	0.1524264873874078	0.0003227981464778	0.997940235075288	0	0	0	0	0
Spink10	0.0471698113207547	0.0566037735849056	0.2264150943396226	0.9386792452830188			2.043157046079035	1.6862345058381518	-0.1799835316955651	2.070348492271237	1.674852593571859	74.96121305136455	65.34819515848854	-0.0037373016256947			0	0	0	0	0
Spink2	0.3679245283018867	0.9339622641509434	0.7452830188679245	0.330188679245283			0.3380322040499046	0.2920784563987182	-0.0504191648031378								0	0	0	0	0
Srp14	0.7960199004975125	0.4676616915422885	0.7164179104477612	0.4054726368159204			1516.1520879316977	2531.9701731343303	0.739464371996633	1533.5741578982452	2512.573109338619	392.0344145003664	430.1818198852655	0.5782605777806448	0.154471840189035	0.182712187335979	1	0	0	0	0
Ssu72	0.971830985915493	0.943661971830986	0.9154929577464788	0.7816901408450704		0.5294117647058824	1264.6056105151374	2160.8447974443675	0.7724350527302667	1278.9188780195338	2144.466510985816	879.6051673313583	991.266422271108	0.573006783180302	0.371420727746643	0.0029285307879145	1	0	0	0	0
St14	0.676056338028169	0.7464788732394366	0.8591549295774648	0.5704225352112676			61.44422462038782	30.48578305645825	-0.987867597288942	62.10252365825463	30.250200370412	13.134215586713609	3.778476079308832	0.550737053814399			0	0	0	0	0
Stx6	0.8018867924528302	0.5660377358490566	0.8773584905660378	0.1981132075471698			493.9649316398115	543.4897417228832	0.1375785549910231	499.6898732445482	539.3608349609766	262.1498480092573	301.01937676159577	-0.0887507140305046	0.0121299597493963	0.949205722353117	0	0	0	0	0
Suz12	0.8805970149253731	0.7910447761194029	0.6119402985074627	0.7412935323383084			11984.89134217282	11309.469738924758	-0.0836783527357598	12123.268053369544	11222.398656169944	1822.510932216998	1674.2656338253976	0.0109409416534189	-0.0852767984533193	0.418004899244719	0	0	0	0	0
Synj1	0.9203980099502488	0.7661691542288557	0.3582089552238806	0.5522388059701493		1.0	6452.829790418218	5459.06646275939	-0.2412370170363742	6526.62100360145	5417.064520784596	2703.811065906883	2447.6803212446152	-0.1252563389229615	0.0208807763934015	0.929827076572406	0	0	0	0	0
Sytl3	0.5024875621890548	0.6318407960199005	0.5870646766169154	0.4552238805970149			10.176797766484672	6.602407396038177	-0.555978661613615	10.267838577060536	6.5473570826716925	12.492751654263296	6.162754539724468	0.3354308242306144			0	0	0	0	0
Taf13	0.0849056603773584	0.6698113207547169	0.660377358490566	0.5330188679245284			503.4368545103868	575.4721981697452	0.1925773481080222	509.106620878648	571.0602535366282	117.95647009742754	106.92339863897094	0.3057943403551565	0.290456656491476	0.855742435888673	0	0	0	0	0
Taf7l2	0.2957746478873239	0.7605633802816901	0.704225352112676	0.4859154929577465													0	0	0	0	0
Tax1bp3	0.5671641791044776	0.7064676616915423	0.8059701492537313	0.6616915422885572			290.62332574007087	248.3182536588276	-0.2261176068828044	293.7228737667262	246.3309565295613	13.682512863246735	10.318014511909748	0.1225617976260182			0	0	0	0	0
Tbx2	0.647887323943662	0.7323943661971831	0.7746478873239436	0.676056338028169			24.228094319316188	37.97374417432683	0.6274713045648685	24.506471619677367	37.66000747000819	25.053044024535883	22.64530142658442	0.7398769884898122			0	0	0	0	0
Tecrl	0.5094339622641509	0.7264150943396226	0.839622641509434	0.2594339622641509			0.0	0.0	0.0	0.0	0.0	0.0	0.2347245692818645	-0.3041892548886482			0	0	0	0	0
Tet1	0.2535211267605634	0.0704225352112676	0.0845070422535211	0.056338028169014	0.1818181818181818	0.6470588235294118	191.06675906778705	173.48657622213122	-0.1384918040116792	193.24968275174152	172.1348024200693	16.33614049153822	10.952333479009226	0.3704739565819259			0	0	0	0	0
Tex9	0.9900497512437813	0.945273631840796	0.9104477611940298	0.6616915422885572		0.8	232.12614915082588	228.6856880588189	-0.0214498731058696	234.8530391039984	227.00775529955263	5690.763305275428	5945.559124728134	-0.1119847458518938	0.159433977642126	0.47285385516398	0	0	0	0	0
Tlr7	0.9303482587064676	0.8109452736318408	0.9701492537313432	0.2412935323383084			190.2452227008904	166.36740278922144	-0.1924051401603725	192.1848203359404	165.00263636959798	24.804564754119173	24.05696539347963	-0.1763609897334611	0.0035890348229151	0.993041765299387	0	0	0	0	0
Tmed10	0.9502487562189056	0.835820895522388	0.7960199004975125	0.900497512437811			6172.679566236512	6113.271364498054	-0.0139500208470789	6241.921646870024	6065.9090739442845	655.7982204977724	578.1400785312994	0.1402782089881162	-0.0907999875948251	0.707354927659208	0	1	0	1	0
Tmem181a	0.6037735849056604	0.2830188679245283	0.5566037735849056	0.8867924528301887			172.87783860393927	150.09110096070194	-0.2026553769261171	174.71488273652653	148.94716553792742	43.50362758553728	47.38081301278324	-0.3492942143101981			0	0	0	0	0
Tmem218	0.5572139303482587	0.7114427860696517	0.7263681592039801	1.0			132.81047266469523	132.3686201600137	-0.0047717730583579	134.213356891573	131.3185890484719	35.356013291051035	44.63365068577974	-0.3591259856638725			0	0	0	0	0
Tnfrsf11a	0.3532338308457711	0.1890547263681592	0.2587064676616915	0.4054726368159204			49.64240405443587	50.700196282521	0.0298238649974633	50.1581851002222	50.28298053769143	24.35954972474369	15.286935312895467	0.642328999252859			0	0	0	0	0
Tnpo1	0.8009950248756219	0.5373134328358209	0.2537313432835821	0.5223880597014925			6177.618745577221	9600.969075284414	0.6360459355210504	6248.84372507261	9528.24009207827	487.6052840450391	484.4114609761442	0.6180023486530097	0.310968657594846	0.0004135636876169	1	1	1	1	1
Tnrc6a	0.7810945273631841	0.7213930348258707	0.5472636815920398	0.7761194029850746			4596.185382477558	6439.3092566030855	0.4863791223285315	4650.4242365923565	6390.648237298033	1389.8371314606557	1529.6133704080842	0.3203590655425302	0.519252867448038	4.84671632376996e-05	1	1	0	0	0
Top2b	0.6698113207547169	0.3396226415094339	0.0849056603773584	0.3943661971830985			11290.58615725774	15975.229034963586	0.500678761180454	11422.463059016683	15853.48804564858	1196.0623201288229	1703.0298675004235	-0.0365611426837369	-0.0201520882039135	0.924800757520255	0	0	0	0	0
Trim32	0.4366197183098591	0.4647887323943662	0.2676056338028169	0.9295774647887324			322.0333729511109	371.6475088323368	0.2061283960905287	325.59999610125845	368.78502377662943	14.66392821685312	18.655555755669337	-0.1483290741645937	0.095338015691414	0.493040755373642	0	0	0	0	0
Trim33	0.6865671641791045	0.5671641791044776	0.417910447761194	0.7761194029850746			3953.673239182528	4366.838390878031	0.143360983048085	4000.701417694694	4333.870887634596	453.2446579548232	466.2602653333688	0.074618686645542	0.131982467700587	0.203402334852393	0	0	0	0	0
Trim44	0.4929577464788732	0.4507042253521127	0.2253521126760563	0.9577464788732394	0.5454545454545454	0.8823529411764706	3065.262314083237	4270.746994949152	0.4783450796372019	3099.5915256283065	4237.740128183835	148.77898926176712	161.84887496591935	0.3303935488458212			1	0	0	0	0
Trim45	0.4577114427860697	0.1343283582089552	0.2039800995024875	0.6268656716417911			84.29026247994517	85.49333371147031	0.0202079047791255	85.1913146303806	84.82960733351787	29.34815676404237	31.97202926862261	-0.1257008857905146			0	0	0	0	0
Trim67	0.1044776119402985	0.0696517412935323	0.1890547263681592	0.4925373134328358			5.676214284884767	2.599726720531001	-0.8911428752609287	5.722557552365081	2.578307345972157	1.1012976788510411	1.207339062802289	-0.9807605931948644			0	0	0	0	0
Triobp	0.6069651741293532	0.4079601990049751	0.3283582089552239	0.8507462686567164			1824.7970550631671	1372.894675660904	-0.4102550029381787	1844.7607909794908	1362.3843357369583	349.6429786724468	258.9357473054874	-0.0051754928301585	-0.0795513454901082	0.450210013767299	0	0	0	0	0
Trip13	0.900497512437811	0.6616915422885572	0.0049751243781094	0.2412935323383084			1391.6238842462128	1399.3997891124934	0.0080330779005211	1407.8393254064997	1388.93690791082	593.3282021256188	561.9982605492327	0.0586416888296273	-0.0734700134621988	0.578854483357648	0	0	0	0	0
Ttll4	0.3380281690140845	0.0422535211267605	0.2535211267605634	0.6408450704225352			3027.3448939557497	3093.8546796784526	0.0313421474253623	3062.985596453452	3070.95436891423	739.1764322201342	772.6143796819291	-0.0599981405174292			0	0	0	0	0
Twf2	0.8867924528301887	0.8301886792452831	0.8679245283018868	0.6084905660377359			786.9568233543195	738.8370330096612	-0.09090906108263	795.7139662618629	733.1760472518632	164.49681876805897	161.7695807638419	-0.0939634395522355	-0.0724657026948387	0.63224103314284	0	0	0	0	0
Ube2g2	0.8059701492537313	0.5174129353233831	0.7661691542288557	0.4552238805970149			1488.8816667666354	1345.5155145350889	-0.1459668971327195	1505.5900727317332	1335.2530815629614	311.3436176301995	295.26430532095554	-0.0968444199865088			0	0	0	0	0
Ubox5	0.2238805970149253	0.0895522388059701	0.0845771144278607	0.6840796019900498			501.58017728608246	467.67444131975503	-0.1007676486494125	507.3734901752414	464.16158140917423	405.0739940775793	399.9034301349365	-0.109668978828075	-0.145980329717888	0.173933778607257	0	0	0	0	0
Ulk2	0.7641509433962265	0.7830188679245284	0.6509433962264151	0.9716981132075472			598.9701686766545	680.2629647780391	0.183321010485372	605.1696401953433	674.7860754036759	98.01760372872668	134.1531536258851	-0.2919932077580949	0.0092839286441707	0.965944576640141	0	0	0	0	0
Unkl	0.6415094339622641	0.330188679245283	0.5188679245283019	0.8349056603773585			2455.772735251007	2491.546763189545	0.020856164791832	2487.529690366548	2472.20778530254	935.2118320160594	1441.0734799053223	-0.6321479223416203	0.247658130284098	0.216929079564593	0	0	0	0	0
Usp24	0.6616915422885572	0.5422885572139303	0.1691542288557214	0.0273631840796019			11703.03768711151	11794.397014614784	0.0112176581650869	11840.32572930239	11704.91497023469	1395.0456178603288	1462.5928906373847	-0.0847611351450353	0.0262241129147862	0.819039384763779	0	0	0	0	0
Usp34	0.6169154228855721	0.7512437810945274	0.7064676616915423	0.0273631840796019			7917.735794256589	8548.55051972345	0.1105784482368976	8008.697806697116	8483.048346387777	1240.856345997199	1455.869363496038	-0.1473681918255028	0.0585280375032456	0.590360290787711	0	0	0	0	0
Ust	0.320754716981132	0.6415094339622641	0.3490566037735849	0.5330188679245284			27.41624548687393	31.871661647458453	0.2101284355932547	27.73603626036765	31.621923673308164	27.50342702101251	17.891788545794977	0.7763568777365353			0	0	0	0	0
Vmn1r214	0.2487562189054726	0.7611940298507462	0.5671641791044776	0.2412935323383084			0.0	0.0	0.0								0	0	0	0	0
Vmn1r217	0.263681592039801	0.2487562189054726	0.5771144278606966	0.7985074626865671			0.0	0.0	0.0								0	0	0	0	0
Vmn1r229	0.0298507462686567	0.3532338308457711	0.0895522388059701	0.2412935323383084			0.0	0.0	0.0								0	0	0	0	0
Vmn1r72	0.1343283582089552	0.5223880597014925	0.3482587064676617	0.2412935323383084			0.0	0.0	0.0								0	0	0	0	0
Vmn1r88	0.1442786069651741	0.2189054726368159	0.3233830845771144	0.1169154228855721			0.0	0.0	0.0								0	0	0	0	0
Vmn2r102	0.1940298507462686	0.2537313432835821	0.4975124378109453	0.2412935323383084			0.0	0.0	0.0								0	0	0	0	0
Vmn2r107	0.1243781094527363	0.1393034825870646	0.263681592039801	0.3532338308457711			0.0	0.0	0.0								0	0	0	0	0
Vmn2r112	0.4776119402985074	0.7960199004975125	0.7761194029850746	0.2412935323383084			0.0	0.0	0.0								0	0	0	0	0
Vmn2r118	0.8584905660377359	0.8113207547169812	0.9622641509433962	0.4669811320754717			0.0	0.0	0.0	0.0	0.0	1.8872670029182452	0.7712839042643013	0.7049090602867816			0	0	0	0	0
Vmn2r16	0.2288557213930348	0.1940298507462686	0.5323383084577115	0.1169154228855721			0.0	0.0	0.0	0.0	0.0	0.0	0.3493785425243051	-0.4322951257609171			0	0	0	0	0
Vmn2r20	0.0149253731343283	0.1592039800995024	0.0547263681592039	0.2412935323383084			0.0	0.2662051868860052	0.3405112105455616								0	0	0	0	0
Vmn2r53	0.1791044776119403	0.3930348258706467	0.373134328358209	0.2412935323383084			0.0	0.0	0.0	0.0	0.0	9.898174508063263	13.269501743006153	-0.3888484627159727			0	0	0	0	0
Vmn2r77	0.0099502487562189	0.417910447761194	0.044776119402985	0.1169154228855721			0.0	0.0	0.0	0.0	0.0	0.0	0.3493785425243051	-0.4322951257609171			0	0	0	0	0
Vmn2r92	0.3584905660377358	0.660377358490566	0.7735849056603774	0.6556603773584906			0.0	0.0	0.0								0	0	0	0	0
Vmn2r97	0.0398009950248756	0.1691542288557214	0.1094527363184079	0.9353233830845772			0.0	0.0	0.0	0.0	0.0	2.6850464234037403	2.140820717132764	0.2305412000965103			0	0	0	0	0
Vps16	0.7547169811320755	0.5283018867924528	0.4528301886792453	0.5330188679245284			2652.5105929865454	2964.760067463016	0.1604995791521365	2683.885632322824	2942.458577225225	659.935029710201	659.9996094791508	0.132510731323075	-0.0942359298980206	0.403703705237431	0	0	0	0	0
Vstm2a	0.6467661691542289	0.900497512437811	0.8905472636815921	0.8830845771144279			0.0	0.0	0.0	0.0	0.0	1.1347222210346055	0.0	1.0940483525584777			0	0	0	0	0
Wnt10b	0.4527363184079602	0.1990049751243781	0.4427860696517413	0.3532338308457711			4.762378500257879	0.8819271571881454	-1.6144536391670623	4.821451068790242	0.8732395525883091	1.483475118002006	0.0	-0.3234831098078767			0	0	0	0	0
Wnt5a	0.0945273631840796	0.2587064676616915	0.1194029850746268	0.900497512437811			3.96325301284236	3.710602219108457	-0.0753744905151412	3.997599032356404	3.680083117818013	0.7191202397000759	0.0	0.6869694506340807			0	0	0	0	0
Wt1	0.8507462686567164	0.8905472636815921	0.9552238805970148	0.6616915422885572			2.38118925012894	4.972806250537085	0.820878155281825	2.410725534395121	4.938768597316654	3.503437416118856	5.633711899131974	0.2412954104790423			0	0	0	0	0
Xpo7	0.4328358208955223	0.0845771144278607	0.0099502487562189	0.8159203980099502			69403.61989704079	27028.578027321342	-1.3604927091564134	70183.01920150495	26817.343892254998	20713.59955776308	9254.975281339552	-0.2257314043202885	-0.580883124101379	0.0094662598263434	0	0	0	0	0
Yeats4	0.9433962264150944	0.8773584905660378	0.9433962264150944	0.6556603773584906			2444.7273888271707	2603.090093708546	0.0905157583853514	2472.5598940304085	2583.155003180047	546.4098258056894	530.4465331805	0.1058005514811389	0.0729050304245578	0.577112564463121	0	0	0	0	0
Yipf4	0.5774647887323944	0.4788732394366197	0.4084507042253521	0.4507042253521127			4279.614704439891	3569.6765542372364	-0.2616205303464377	4326.800153708319	3541.48872262073	883.4510300800124	719.4496555818188	0.0070140264803808	0.292905794435907	0.733157052981071	0	0	0	0	0
Ywhaz	0.7358490566037735	0.490566037735849	0.4056603773584906	0.7547169811320755	0.5		6906.359651540642	12807.219372595113	0.8908636741339215	6984.984374403804	12709.863828509568	993.1673569690076	913.422765307767	0.9841541708069738	0.7471145596449	0.000741869581345	1	1	1	1	1
Zbtb44	0.4975124378109453	0.2835820895522388	0.5124378109452736	0.0273631840796019			3389.18474443836	2422.2896115971766	-0.4843970594932548	3427.881164195974	2403.646754369474	300.58375409003537	225.60707402911123	-0.0995471134002285	0.102847960557184	0.925909216325312	0	0	0	0	0
Zc3h7b	0.5074626865671642	0.2288557213930348	0.6766169154228856	0.7089552238805971			1918.3846733861023	2286.1485932392666	0.2529062207545705	1939.5706056011195	2268.884471106406	133.79772694305885	147.46444963528882	0.0868166016994468	-0.0673698212128926	0.463671796847665	0	0	0	0	0
Zc3hav1l	0.2394366197183098	0.2112676056338028	0.323943661971831	0.8380281690140845			896.2863443771354	736.562251618945	-0.282803634623849	906.8024670245952	730.9254974209583	45.28290921551309	41.95020953813312	-0.2028672232761352	-0.17789889464591	0.152974469282328	0	0	0	0	0
Zcchc14	0.2735849056603773	0.3113207547169811	0.0660377358490566	0.7547169811320755			189.3276980000585	211.59707018752317	0.1596361857977597	191.04359605610384	209.7910437452155	56.20270164007756	52.605958220849146	0.2280696368400365			0	0	0	0	0
Zfp229	0.6981132075471698	0.8207547169811321	0.8301886792452831	0.0613207547169811			339.0697825294019	494.69106826166063	0.5436104448123801	343.16041786836587	490.7611836408235	61.862738995799305	95.2259914289624	-0.0993448160154857			0	0	0	0	0
Zfp236	0.4378109452736318	0.2786069651741293	0.2338308457711442	0.1169154228855721			1807.443873345308	2715.7994059783027	0.5871592251895776	1828.288050312088	2695.0228364735103	671.3141886355336	862.3965734781331	0.1986626782350713			0	0	0	0	0
Zfp260	0.8028169014084507	0.6197183098591549	0.8873239436619719	0.1619718309859155			736.7042901212953	780.2660870402179	0.0827713658069992	744.7368735446776	774.1099696084126	90.58841804229831	111.7507997503028	-0.2441662595397813			0	0	0	0	0
Zfp275	0.582089552238806	0.2437810945273631	0.2985074626865671	0.0696517412935323			560.3120574034141	555.4021945619529	-0.0126749396325209	566.3108740037868	551.0400322356418	92.38822438861985	97.34004061721552	-0.1139049302664667			0	0	0	0	0
Zfp449	0.9245283018867924	0.7452830188679245	0.8113207547169812	0.981132075471698			86.95207542768162	88.35563905424506	0.0228411559715711	87.89556091954479	87.68379533016711	28.94567899455528	25.817363430164693	0.155739574954661			0	0	0	0	0
Zfp563	0.2537313432835821	0.4776119402985074	0.4079601990049751	0.5522388059701493			91.74122575257574	86.25497694621447	-0.0879733711010033	92.74580789643926	85.58545863402252	28.47303227820061	38.53680051412488	-0.5384300518222835			0	0	0	0	0
Zfp58	0.5660377358490566	0.5943396226415094	0.2735849056603773	0.7971698113207547			188.4108501214789	257.5550423854059	0.4489524649520393	190.54579129686545	255.53970713274649	61.43300992908169	96.03099154961966	-0.2146437786902914			0	0	0	0	0
Zfp616	0.2253521126760563	0.5633802816901409	0.676056338028169	0.5704225352112676		0.4117647058823529	0.0	0.0	0.0	0.0	0.0	1.1573395403355329	0.6036695314011445	0.4278763820342341			0	0	0	0	0
Zfp64	0.8301886792452831	0.9056603773584906	0.6792452830188679	0.5801886792452831			390.8815605281555	511.02368609413605	0.3857928600810764	395.559425983997	507.2248116324016	273.2800274523277	268.78838919282754	0.3817510450762725	0.0493875462507154	0.853386019452361	0	0	0	0	0
Zfp644	0.9622641509433962	0.9716981132075472	0.9339622641509434	0.9386792452830188	1.0		2191.144847134877	2690.454223867136	0.2960427599844716	2217.2011493868304	2669.977477404761	1115.950204256137	1013.4447079375008	0.4068522495162232	0.262995454178025	0.0680829217360513	0	0	0	0	0
Zfp652	0.4626865671641791	0.0149253731343283	0.4626865671641791	0.7761194029850746			2186.002752707509	2561.6015953549577	0.2286541657087183	2211.181891123073	2541.9081449716973	4161.855579380976	2302.033373162932	1.05504752851173	0.0595186169961768	0.699953642052728	0	0	0	0	0
Zfp983	0.6218905472636815	0.4477611940298507	0.472636815920398	0.0696517412935323													0	0	0	0	0
Zfp988	0.1792452830188679	0.4245283018867924	0.4339622641509434	0.330188679245283													0	0	0	0	0
Zxdb	0.9402985074626866	0.7810945273631841	0.9751243781094528	0.900497512437811			133.1469800765778	192.43865510254832	0.5280615423417027								0	0	0	0	0
