gene,miRNA,category,common_score,relative_range,specificity_margin,specific_sample,n_sites,raw_blood,relative_blood,site_coverage_blood,coverage_dependence_blood,raw_heart,relative_heart,site_coverage_heart,coverage_dependence_heart,raw_liver,relative_liver,site_coverage_liver,coverage_dependence_liver
MBNL3,hsa-miR-508-5p,variable,0.033296912908554,0.0112007595598697,0.0021883286535739,,3,0.0510738790035247,-0.0151695162057876,3.548,Low,0.0620053820312023,-0.0129811875522136,2.448,Medium,0.033296912908554,-0.0241819471120834,0.033,Low
MBNL3,hsa-miR-12119,variable,0.0316044650971889,0.0116611085832118,0.0021478980779647,,1,0.0498822107911109,-0.0163611844182014,0.938,Low,0.0607732832431793,-0.0142132863402366,0.811,Medium,0.0316044650971889,-0.0258743949234485,0.0,Low
MBNL3,hsa-miR-4539,variable,0.0318081639707088,0.0121120959520339,0.0021474137902259,,1,0.0505373813211917,-0.0157060138881206,2.925,Low,0.0614279694855213,-0.0135586000978946,1.217,Medium,0.0318081639707088,-0.0256706960499286,0.002,Low
MBNL3,hsa-miR-204-3p,variable,0.0323303639888763,0.0122084282338619,0.0021259747445583,,2,0.0511773526668548,-0.0150660425424575,2.082,Low,0.0620465017855167,-0.0129400677978992,1.58,Medium,0.0323303639888763,-0.0251484960317611,0.002,Low
MBNL3,hsa-miR-4418,variable,0.0305092427879571,0.0133516248315572,0.0021246932446956,,1,0.0505007095634937,-0.0157426856458187,2.454,Medium,0.0613685771822929,-0.013617992401123,2.281,Medium,0.0305092427879571,-0.0269696172326803,0.004,Low
MBNL3,hsa-miR-4435,variable,0.0319895930588245,0.0114189833402633,0.00205023214221,,1,0.0501228794455528,-0.0161205157637596,3.078,Low,0.0609162859618663,-0.0140702836215496,1.836,Medium,0.0319895930588245,-0.0254892669618129,0.009,Low
MBNL3,hsa-miR-5187-5p,variable,0.0327376574277877,0.0121800526976585,0.0019673556089401,,1,0.0517148897051811,-0.0145285055041313,3.332,Low,0.0624254196882247,-0.0125611498951911,1.67,Medium,0.0327376574277877,-0.0247412025928497,0.01,Low
MBNL3,hsa-miR-1587,variable,0.0343050025403499,0.0130856521427631,0.0018518790602684,,2,0.0543033108115196,-0.0119400843977928,4.907,Medium,0.0648983642458915,-0.0100882053375244,3.091,Medium,0.0343050025403499,-0.0231738574802875,0.071,Low
MBNL3,hsa-miR-6865-5p,variable,0.0559030249714851,0.0169147551059722,0.0017986297607421,,1,0.0815823152661323,0.0153389200568199,5.815,Medium,0.0885268598794937,0.0135402902960777,3.948,High,0.0559030249714851,-0.0015758350491523,0.119,Low
MBNL3,hsa-miR-3137,variable,0.0289468076080083,0.0106860194355249,0.0017781965434551,,1,0.0466191656887531,-0.0196242295205593,2.713,Low,0.0571405366063118,-0.0178460329771041,2.024,Medium,0.0289468076080083,-0.0285320524126291,0.0,Low
MBNL3,hsa-miR-2355-5p,variable,0.0292880870401859,0.0111348703503608,0.0016818679869174,,1,0.0475056245923042,-0.0187377706170082,2.663,Low,0.0579306669533252,-0.0170559026300907,1.94,Medium,0.0292880870401859,-0.0281907729804515,0.01,Low
MBNL3,hsa-miR-6877-3p,variable,0.0298717506229877,0.0110873691737651,0.0016409568488597,,2,0.048082698136568,-0.0181606970727443,4.285,Low,0.0584668293595314,-0.0165197402238845,2.698,Medium,0.0298717506229877,-0.0276071093976497,0.054,Low
MBNL3,hsa-miR-4269,variable,0.0268577076494693,0.0101950243115425,0.0015790536999702,,1,0.0442382134497165,-0.0220051817595958,2.921,Low,0.0545604415237903,-0.0204261280596256,2.114,Medium,0.0268577076494693,-0.0306211523711681,0.006,Low
MBNL3,hsa-miR-3192-3p,variable,0.0276507269591093,0.0100319702178239,0.0013429261744022,,1,0.0451043061912059,-0.0211390890181064,2.709,Low,0.0551904067397117,-0.0197961628437042,1.094,Medium,0.0276507269591093,-0.0298281330615282,0.005,Low
MBNL3,hsa-miR-1272,variable,0.0277647897601127,0.0089479908347129,0.0011676661670207,,1,0.0443096496164798,-0.0219337455928325,2.236,Low,0.0542204901576042,-0.0207660794258117,1.813,Medium,0.0277647897601127,-0.0297140702605247,0.0,Low
MBNL3,hsa-miR-23a-5p,variable,0.0707290172576904,0.0179788097739219,0.0011437237262725,,1,0.0963286384940147,0.0300852432847023,6.11,Medium,0.1062155365943908,0.0312289670109748,3.845,High,0.0707290172576904,0.0132501572370529,0.059,Low
MBNL3,hsa-miR-10397-5p,variable,0.0575959049165248,0.0239521600306034,0.0009691789746284,,1,0.0893434211611747,0.0231000259518623,5.76,Medium,0.0990557745099067,0.0240692049264907,3.745,High,0.0575959049165248,0.0001170448958873,0.086,Low
MBNL3,hsa-miR-7109-5p,variable,0.0535266064107418,0.0192126594483852,0.000938557088375,,1,0.0805652439594268,0.0143218487501144,5.903,Medium,0.0902469754219055,0.0152604058384895,4.756,High,0.0535266064107418,-0.0039522536098957,0.102,Low
MBNL3,hsa-miR-597-3p,variable,0.0710456743836402,0.016714684665203,0.0009082481265068,,1,0.0956166461110115,0.029373250901699,6.174,Medium,0.1052680686116218,0.0302814990282058,4.027,High,0.0710456743836402,0.0135668143630027,0.113,Low
MBNL3,hsa-miR-5195-3p,variable,0.0264980923384428,0.0088157001882791,0.0008343793451786,,1,0.0432439483702182,-0.0229994468390941,2.522,Low,0.0528215020895004,-0.0221650674939155,2.29,Medium,0.0264980923384428,-0.0309807676821947,0.005,Low
MBNL3,hsa-miR-557,variable,0.0653236210346221,0.0271135121583938,0.0007303059101104,,2,0.1004713624715805,0.034227967262268,5.176,High,0.1099448427557945,0.0349582731723785,1.71,High,0.0653236210346221,0.0078447610139846,0.032,Low
MBNL3,hsa-miR-7162-3p,variable,0.0569703876972198,0.0199577361345291,0.0007288306951522,,1,0.0849638283252716,0.0187204331159591,6.979,Medium,0.0944358333945274,0.0194492638111114,4.146,High,0.0569703876972198,-0.0005084723234176,0.115,Low
MBNL3,hsa-miR-3650,variable,0.0561504997313022,0.0069026090204715,0.0006106719374656,,1,0.0712069720029831,0.0049635767936706,5.44,Medium,0.0805608183145523,0.0055742487311363,2.895,Medium,0.0561504997313022,-0.0013283602893352,0.083,Low
MBNL3,hsa-miR-1291,variable,0.0681646168231964,0.0207127854228019,0.0004513263702392,,1,0.0976419374346733,0.0313985422253608,6.949,High,0.1059337854385376,0.0309472158551216,4.179,High,0.0681646168231964,0.0106857568025588,0.118,Low
MBNL3,hsa-miR-3614-3p,variable,0.0574788600206375,0.0248724967241287,0.00043785572052,,2,0.0906780362129211,0.0244346410036087,3.412,High,0.0998590663075447,0.0248724967241287,1.746,High,0.0574788600206375,0.0,0.031,Low
